#,Date-Time (EDT),Ch:1 - Temperature   (°C),Started Offset,Button Down,Button Up,Host Connected,End of File
12551,08/21/2024 23:32:48,21.555,,,,,
12552,08/21/2024 23:37:48,21.501,,,,,
12553,08/21/2024 23:42:48,21.458,,,,,
12554,08/21/2024 23:47:48,21.469,,,,,
12555,08/21/2024 23:52:48,21.490,,,,,
12556,08/21/2024 23:57:48,21.501,,,,,
12557,08/22/2024 00:02:48,21.522,,,,,
12558,08/22/2024 00:07:48,21.522,,,,,
12559,08/22/2024 00:12:48,21.501,,,,,
12560,08/22/2024 00:17:48,21.490,,,,,
12561,08/22/2024 00:22:48,21.458,,,,,
12562,08/22/2024 00:27:48,21.426,,,,,
12563,08/22/2024 00:32:48,21.405,,,,,
12564,08/22/2024 00:37:48,21.405,,,,,
12565,08/22/2024 00:42:48,21.383,,,,,
12566,08/22/2024 00:47:48,21.394,,,,,
12567,08/22/2024 00:52:48,21.394,,,,,
12568,08/22/2024 00:57:48,21.383,,,,,
12569,08/22/2024 01:02:48,21.372,,,,,
12570,08/22/2024 01:07:48,21.372,,,,,
12571,08/22/2024 01:12:48,21.372,,,,,
12572,08/22/2024 01:17:48,21.372,,,,,
12573,08/22/2024 01:22:48,21.351,,,,,
12574,08/22/2024 01:27:48,21.351,,,,,
12575,08/22/2024 01:32:48,21.351,,,,,
12576,08/22/2024 01:37:48,21.351,,,,,
12577,08/22/2024 01:42:48,21.340,,,,,
12578,08/22/2024 01:47:48,21.329,,,,,
12579,08/22/2024 01:52:48,21.319,,,,,
12580,08/22/2024 01:57:48,21.308,,,,,
12581,08/22/2024 02:02:48,21.287,,,,,
12582,08/22/2024 02:07:48,21.244,,,,,
12583,08/22/2024 02:12:48,21.201,,,,,
12584,08/22/2024 02:17:48,21.179,,,,,
12585,08/22/2024 02:22:48,21.147,,,,,
12586,08/22/2024 02:27:48,21.093,,,,,
12587,08/22/2024 02:32:48,21.040,,,,,
12588,08/22/2024 02:37:48,20.997,,,,,
12589,08/22/2024 02:42:48,20.933,,,,,
12590,08/22/2024 02:47:48,20.868,,,,,
12591,08/22/2024 02:52:48,20.804,,,,,
12592,08/22/2024 02:57:48,20.740,,,,,
12593,08/22/2024 03:02:48,20.686,,,,,
12594,08/22/2024 03:07:48,20.632,,,,,
12595,08/22/2024 03:12:48,20.568,,,,,
12596,08/22/2024 03:17:48,20.493,,,,,
12597,08/22/2024 03:22:48,20.407,,,,,
12598,08/22/2024 03:27:48,20.353,,,,,
12599,08/22/2024 03:32:48,20.289,,,,,
12600,08/22/2024 03:37:48,20.225,,,,,
12601,08/22/2024 03:42:48,20.182,,,,,
12602,08/22/2024 03:47:48,20.128,,,,,
12603,08/22/2024 03:52:48,20.085,,,,,
12604,08/22/2024 03:57:48,20.032,,,,,
12605,08/22/2024 04:02:48,19.989,,,,,
12606,08/22/2024 04:07:48,19.924,,,,,
12607,08/22/2024 04:12:48,19.860,,,,,
12608,08/22/2024 04:17:48,19.806,,,,,
12609,08/22/2024 04:22:48,19.753,,,,,
12610,08/22/2024 04:27:48,19.710,,,,,
12611,08/22/2024 04:32:48,19.646,,,,,
12612,08/22/2024 04:37:48,19.603,,,,,
12613,08/22/2024 04:42:48,19.538,,,,,
12614,08/22/2024 04:47:48,19.506,,,,,
12615,08/22/2024 04:52:48,19.453,,,,,
12616,08/22/2024 04:57:48,19.388,,,,,
12617,08/22/2024 05:02:48,19.345,,,,,
12618,08/22/2024 05:07:48,19.302,,,,,
12619,08/22/2024 05:12:48,19.249,,,,,
12620,08/22/2024 05:17:48,19.217,,,,,
12621,08/22/2024 05:22:48,19.174,,,,,
12622,08/22/2024 05:27:48,19.152,,,,,
12623,08/22/2024 05:32:48,19.109,,,,,
12624,08/22/2024 05:37:48,19.077,,,,,
12625,08/22/2024 05:42:48,19.045,,,,,
12626,08/22/2024 05:47:48,19.013,,,,,
12627,08/22/2024 05:52:48,18.981,,,,,
12628,08/22/2024 05:57:48,18.948,,,,,
12629,08/22/2024 06:02:48,18.916,,,,,
12630,08/22/2024 06:07:48,18.895,,,,,
12631,08/22/2024 06:12:48,18.863,,,,,
12632,08/22/2024 06:17:48,18.809,,,,,
12633,08/22/2024 06:22:48,18.745,,,,,
12634,08/22/2024 06:27:48,18.691,,,,,
12635,08/22/2024 06:32:48,18.670,,,,,
12636,08/22/2024 06:37:48,18.659,,,,,
12637,08/22/2024 06:42:48,18.637,,,,,
12638,08/22/2024 06:47:48,18.616,,,,,
12639,08/22/2024 06:52:48,18.584,,,,,
12640,08/22/2024 06:57:48,18.552,,,,,
12641,08/22/2024 07:02:48,18.519,,,,,
12642,08/22/2024 07:07:48,18.498,,,,,
12643,08/22/2024 07:12:48,18.444,,,,,
12644,08/22/2024 07:17:48,18.444,,,,,
12645,08/22/2024 07:22:48,18.412,,,,,
12646,08/22/2024 07:27:48,18.380,,,,,
12647,08/22/2024 07:32:48,18.369,,,,,
12648,08/22/2024 07:37:48,18.348,,,,,
12649,08/22/2024 07:42:48,18.316,,,,,
12650,08/22/2024 07:47:48,18.273,,,,,
12651,08/22/2024 07:52:48,18.208,,,,,
12652,08/22/2024 07:57:48,18.155,,,,,
12653,08/22/2024 08:02:48,18.112,,,,,
12654,08/22/2024 08:07:48,18.101,,,,,
12655,08/22/2024 08:12:48,18.101,,,,,
12656,08/22/2024 08:17:48,18.101,,,,,
12657,08/22/2024 08:22:48,18.101,,,,,
12658,08/22/2024 08:27:48,18.101,,,,,
12659,08/22/2024 08:32:48,18.112,,,,,
12660,08/22/2024 08:37:48,18.123,,,,,
12661,08/22/2024 08:42:48,18.155,,,,,
12662,08/22/2024 08:47:48,18.198,,,,,
12663,08/22/2024 08:52:48,18.230,,,,,
12664,08/22/2024 08:57:48,18.273,,,,,
12665,08/22/2024 09:02:48,18.316,,,,,
12666,08/22/2024 09:07:48,18.359,,,,,
12667,08/22/2024 09:12:48,18.412,,,,,
12668,08/22/2024 09:17:48,18.466,,,,,
12669,08/22/2024 09:22:48,18.519,,,,,
12670,08/22/2024 09:27:48,18.584,,,,,
12671,08/22/2024 09:32:48,18.659,,,,,
12672,08/22/2024 09:37:48,18.788,,,,,
12673,08/22/2024 09:42:48,18.884,,,,,
12674,08/22/2024 09:47:48,18.830,,,,,
12675,08/22/2024 09:52:48,18.970,,,,,
12676,08/22/2024 09:57:48,19.571,,,,,
12677,08/22/2024 10:02:48,20.396,,,,,
12678,08/22/2024 10:07:48,21.179,,,,,
12679,08/22/2024 10:12:48,21.405,,,,,
12680,08/22/2024 10:17:48,21.480,,,,,
12681,08/22/2024 10:22:48,21.512,,,,,
12682,08/22/2024 10:27:48,21.533,,,,,
12683,08/22/2024 10:32:48,21.555,,,,,
12684,08/22/2024 10:37:48,21.555,,,,,
12685,08/22/2024 10:42:48,21.555,,,,,
12686,08/22/2024 10:47:48,21.555,,,,,
12687,08/22/2024 10:52:48,21.555,,,,,
12688,08/22/2024 10:57:48,21.555,,,,,
12689,08/22/2024 11:02:48,21.576,,,,,
12690,08/22/2024 11:07:48,21.587,,,,,
12691,08/22/2024 11:12:48,21.619,,,,,
12692,08/22/2024 11:17:48,21.662,,,,,
12693,08/22/2024 11:22:48,21.683,,,,,
12694,08/22/2024 11:27:48,21.694,,,,,
12695,08/22/2024 11:32:48,21.694,,,,,
12696,08/22/2024 11:37:48,21.716,,,,,
12697,08/22/2024 11:42:48,21.748,,,,,
12698,08/22/2024 11:47:48,21.780,,,,,
12699,08/22/2024 11:52:48,21.823,,,,,
12700,08/22/2024 11:57:48,21.834,,,,,
12701,08/22/2024 12:02:48,21.844,,,,,
12702,08/22/2024 12:07:48,21.834,,,,,
12703,08/22/2024 12:12:48,21.812,,,,,
12704,08/22/2024 12:17:48,21.812,,,,,
12705,08/22/2024 12:22:48,21.812,,,,,
12706,08/22/2024 12:27:48,21.791,,,,,
12707,08/22/2024 12:32:48,21.780,,,,,
12708,08/22/2024 12:37:48,21.780,,,,,
12709,08/22/2024 12:42:48,21.769,,,,,
12710,08/22/2024 12:47:48,21.780,,,,,
12711,08/22/2024 12:52:48,21.780,,,,,
12712,08/22/2024 12:57:48,21.791,,,,,
12713,08/22/2024 13:02:48,21.834,,,,,
12714,08/22/2024 13:07:48,21.855,,,,,
12715,08/22/2024 13:12:48,21.887,,,,,
12716,08/22/2024 13:17:48,21.919,,,,,
12717,08/22/2024 13:22:48,21.952,,,,,
12718,08/22/2024 13:27:48,21.962,,,,,
12719,08/22/2024 13:32:48,21.973,,,,,
12720,08/22/2024 13:37:48,22.005,,,,,
12721,08/22/2024 13:42:48,22.027,,,,,
12722,08/22/2024 13:47:48,22.037,,,,,
12723,08/22/2024 13:52:48,22.091,,,,,
12724,08/22/2024 13:57:48,22.123,,,,,
12725,08/22/2024 14:02:48,22.155,,,,,
12726,08/22/2024 14:07:48,22.187,,,,,
12727,08/22/2024 14:12:48,22.209,,,,,
12728,08/22/2024 14:17:48,22.241,,,,,
12729,08/22/2024 14:22:48,22.273,,,,,
12730,08/22/2024 14:27:48,22.295,,,,,
12731,08/22/2024 14:32:48,22.359,,,,,
12732,08/22/2024 14:37:48,22.466,,,,,
12733,08/22/2024 14:42:48,22.531,,,,,
12734,08/22/2024 14:47:48,22.541,,,,,
12735,08/22/2024 14:52:48,22.584,,,,,
12736,08/22/2024 14:57:48,22.638,,,,,
12737,08/22/2024 15:02:48,22.692,,,,,
12738,08/22/2024 15:07:48,22.767,,,,,
12739,08/22/2024 15:12:48,22.842,,,,,
12740,08/22/2024 15:17:48,22.938,,,,,
12741,08/22/2024 15:22:48,23.024,,,,,
12742,08/22/2024 15:27:48,23.121,,,,,
12743,08/22/2024 15:32:48,23.185,,,,,
12744,08/22/2024 15:37:48,23.281,,,,,
12745,08/22/2024 15:42:48,23.389,,,,,
12746,08/22/2024 15:47:48,23.485,,,,,
12747,08/22/2024 15:52:48,23.571,,,,,
12748,08/22/2024 15:57:48,23.657,,,,,
12749,08/22/2024 16:02:48,23.710,,,,,
12750,08/22/2024 16:07:48,23.764,,,,,
12751,08/22/2024 16:12:48,23.796,,,,,
12752,08/22/2024 16:17:48,23.807,,,,,
12753,08/22/2024 16:22:48,23.818,,,,,
12754,08/22/2024 16:27:48,23.828,,,,,
12755,08/22/2024 16:32:48,23.828,,,,,
12756,08/22/2024 16:37:48,23.818,,,,,
12757,08/22/2024 16:42:48,23.818,,,,,
12758,08/22/2024 16:47:48,23.807,,,,,
12759,08/22/2024 16:52:48,23.775,,,,,
12760,08/22/2024 16:57:48,23.732,,,,,
12761,08/22/2024 17:02:48,23.678,,,,,
12762,08/22/2024 17:07:48,23.614,,,,,
12763,08/22/2024 17:12:48,23.550,,,,,
12764,08/22/2024 17:17:48,23.485,,,,,
12765,08/22/2024 17:22:48,23.421,,,,,
12766,08/22/2024 17:27:48,23.356,,,,,
12767,08/22/2024 17:32:48,23.292,,,,,
12768,08/22/2024 17:37:48,23.239,,,,,
12769,08/22/2024 17:42:48,23.174,,,,,
12770,08/22/2024 17:47:48,23.131,,,,,
12771,08/22/2024 17:52:48,23.078,,,,,
12772,08/22/2024 17:57:48,23.035,,,,,
12773,08/22/2024 18:02:48,22.992,,,,,
12774,08/22/2024 18:07:48,22.960,,,,,
12775,08/22/2024 18:12:48,22.927,,,,,
12776,08/22/2024 18:17:48,22.885,,,,,
12777,08/22/2024 18:22:48,22.852,,,,,
12778,08/22/2024 18:27:48,22.831,,,,,
12779,08/22/2024 18:32:48,22.799,,,,,
12780,08/22/2024 18:37:48,22.767,,,,,
12781,08/22/2024 18:42:48,22.724,,,,,
12782,08/22/2024 18:47:48,22.702,,,,,
12783,08/22/2024 18:52:48,22.659,,,,,
12784,08/22/2024 18:57:48,22.627,,,,,
12785,08/22/2024 19:02:48,22.584,,,,,
12786,08/22/2024 19:07:48,22.541,,,,,
12787,08/22/2024 19:12:48,22.498,,,,,
12788,08/22/2024 19:17:48,22.445,,,,,
12789,08/22/2024 19:22:48,22.413,,,,,
12790,08/22/2024 19:27:48,22.370,,,,,
12791,08/22/2024 19:32:48,22.348,,,,,
12792,08/22/2024 19:37:48,22.316,,,,,
12793,08/22/2024 19:42:48,22.273,,,,,
12794,08/22/2024 19:47:48,22.241,,,,,
12795,08/22/2024 19:52:48,22.198,,,,,
12796,08/22/2024 19:57:48,22.155,,,,,
12797,08/22/2024 20:02:48,22.102,,,,,
12798,08/22/2024 20:07:48,22.037,,,,,
12799,08/22/2024 20:12:48,21.984,,,,,
12800,08/22/2024 20:17:48,21.919,,,,,
12801,08/22/2024 20:22:48,21.855,,,,,
12802,08/22/2024 20:27:48,21.726,,,,,
12803,08/22/2024 20:32:48,21.587,,,,,
12804,08/22/2024 20:37:48,21.490,,,,,
12805,08/22/2024 20:42:48,21.372,,,,,
12806,08/22/2024 20:47:48,21.308,,,,,
12807,08/22/2024 20:52:48,21.287,,,,,
12808,08/22/2024 20:57:48,21.233,,,,,
12809,08/22/2024 21:02:48,21.222,,,,,
12810,08/22/2024 21:07:48,21.147,,,,,
12811,08/22/2024 21:12:48,21.083,,,,,
12812,08/22/2024 21:17:48,20.997,,,,,
12813,08/22/2024 21:22:48,20.922,,,,,
12814,08/22/2024 21:27:48,20.868,,,,,
12815,08/22/2024 21:32:48,20.815,,,,,
12816,08/22/2024 21:37:48,20.761,,,,,
12817,08/22/2024 21:42:48,20.707,,,,,
12818,08/22/2024 21:47:48,20.632,,,,,
12819,08/22/2024 21:52:48,20.568,,,,,
12820,08/22/2024 21:57:48,20.450,,,,,
12821,08/22/2024 22:02:48,20.375,,,,,
12822,08/22/2024 22:07:48,20.343,,,,,
12823,08/22/2024 22:12:48,20.300,,,,,
12824,08/22/2024 22:17:48,20.257,,,,,
12825,08/22/2024 22:22:48,20.182,,,,,
12826,08/22/2024 22:27:48,20.321,,,,,
12827,08/22/2024 22:32:48,20.418,,,,,
12828,08/22/2024 22:37:48,20.396,,,,,
12829,08/22/2024 22:42:48,20.772,,,,,
12830,08/22/2024 22:47:48,21.093,,,,,
12831,08/22/2024 22:52:48,21.319,,,,,
12832,08/22/2024 22:57:48,21.415,,,,,
12833,08/22/2024 23:02:48,21.458,,,,,
12834,08/22/2024 23:07:48,21.480,,,,,
12835,08/22/2024 23:12:48,21.490,,,,,
12836,08/22/2024 23:17:48,21.533,,,,,
12837,08/22/2024 23:22:48,21.533,,,,,
12838,08/22/2024 23:27:48,21.533,,,,,
12839,08/22/2024 23:32:48,21.533,,,,,
12840,08/22/2024 23:37:48,21.522,,,,,
12841,08/22/2024 23:42:48,21.501,,,,,
12842,08/22/2024 23:47:48,21.480,,,,,
12843,08/22/2024 23:52:48,21.458,,,,,
12844,08/22/2024 23:57:48,21.458,,,,,
12845,08/23/2024 00:02:48,21.458,,,,,
12846,08/23/2024 00:07:48,21.458,,,,,
12847,08/23/2024 00:12:48,21.458,,,,,
12848,08/23/2024 00:17:48,21.458,,,,,
12849,08/23/2024 00:22:48,21.458,,,,,
12850,08/23/2024 00:27:48,21.469,,,,,
12851,08/23/2024 00:32:48,21.480,,,,,
12852,08/23/2024 00:37:48,21.469,,,,,
12853,08/23/2024 00:42:48,21.458,,,,,
12854,08/23/2024 00:47:48,21.458,,,,,
12855,08/23/2024 00:52:48,21.447,,,,,
12856,08/23/2024 00:57:48,21.447,,,,,
12857,08/23/2024 01:02:48,21.447,,,,,
12858,08/23/2024 01:07:48,21.447,,,,,
12859,08/23/2024 01:12:48,21.447,,,,,
12860,08/23/2024 01:17:48,21.437,,,,,
12861,08/23/2024 01:22:48,21.415,,,,,
12862,08/23/2024 01:27:48,21.415,,,,,
12863,08/23/2024 01:32:48,21.405,,,,,
12864,08/23/2024 01:37:48,21.415,,,,,
12865,08/23/2024 01:42:48,21.405,,,,,
12866,08/23/2024 01:47:48,21.394,,,,,
12867,08/23/2024 01:52:48,21.372,,,,,
12868,08/23/2024 01:57:48,21.362,,,,,
12869,08/23/2024 02:02:48,21.362,,,,,
12870,08/23/2024 02:07:48,21.351,,,,,
12871,08/23/2024 02:12:48,21.351,,,,,
12872,08/23/2024 02:17:48,21.329,,,,,
12873,08/23/2024 02:22:48,21.340,,,,,
12874,08/23/2024 02:27:48,21.340,,,,,
12875,08/23/2024 02:32:48,21.340,,,,,
12876,08/23/2024 02:37:48,21.319,,,,,
12877,08/23/2024 02:42:48,21.319,,,,,
12878,08/23/2024 02:47:48,21.297,,,,,
12879,08/23/2024 02:52:48,21.254,,,,,
12880,08/23/2024 02:57:48,21.244,,,,,
12881,08/23/2024 03:02:48,21.211,,,,,
12882,08/23/2024 03:07:48,21.169,,,,,
12883,08/23/2024 03:12:48,21.147,,,,,
12884,08/23/2024 03:17:48,21.093,,,,,
12885,08/23/2024 03:22:48,21.061,,,,,
12886,08/23/2024 03:27:48,20.997,,,,,
12887,08/23/2024 03:32:48,20.933,,,,,
12888,08/23/2024 03:37:48,20.868,,,,,
12889,08/23/2024 03:42:48,20.804,,,,,
12890,08/23/2024 03:47:48,20.740,,,,,
12891,08/23/2024 03:52:48,20.686,,,,,
12892,08/23/2024 03:57:48,20.611,,,,,
12893,08/23/2024 04:02:48,20.557,,,,,
12894,08/23/2024 04:07:48,20.493,,,,,
12895,08/23/2024 04:12:48,20.450,,,,,
12896,08/23/2024 04:17:48,20.396,,,,,
12897,08/23/2024 04:22:48,20.343,,,,,
12898,08/23/2024 04:27:48,20.289,,,,,
12899,08/23/2024 04:32:48,20.235,,,,,
12900,08/23/2024 04:37:48,20.182,,,,,
12901,08/23/2024 04:42:48,20.128,,,,,
12902,08/23/2024 04:47:48,20.075,,,,,
12903,08/23/2024 04:52:48,20.021,,,,,
12904,08/23/2024 04:57:48,19.967,,,,,
12905,08/23/2024 05:02:48,19.924,,,,,
12906,08/23/2024 05:07:48,19.882,,,,,
12907,08/23/2024 05:12:48,19.849,,,,,
12908,08/23/2024 05:17:48,19.796,,,,,
12909,08/23/2024 05:22:48,19.753,,,,,
12910,08/23/2024 05:27:48,19.710,,,,,
12911,08/23/2024 05:32:48,19.646,,,,,
12912,08/23/2024 05:37:48,19.592,,,,,
12913,08/23/2024 05:42:48,19.560,,,,,
12914,08/23/2024 05:47:48,19.517,,,,,
12915,08/23/2024 05:52:48,19.474,,,,,
12916,08/23/2024 05:57:48,19.431,,,,,
12917,08/23/2024 06:02:48,19.377,,,,,
12918,08/23/2024 06:07:48,19.335,,,,,
12919,08/23/2024 06:12:48,19.302,,,,,
12920,08/23/2024 06:17:48,19.260,,,,,
12921,08/23/2024 06:22:48,19.227,,,,,
12922,08/23/2024 06:27:48,19.184,,,,,
12923,08/23/2024 06:32:48,19.152,,,,,
12924,08/23/2024 06:37:48,19.120,,,,,
12925,08/23/2024 06:42:48,19.099,,,,,
12926,08/23/2024 06:47:48,19.045,,,,,
12927,08/23/2024 06:52:48,19.024,,,,,
12928,08/23/2024 06:57:48,19.002,,,,,
12929,08/23/2024 07:02:48,18.959,,,,,
12930,08/23/2024 07:07:48,18.895,,,,,
12931,08/23/2024 07:12:48,18.906,,,,,
12932,08/23/2024 07:17:48,18.906,,,,,
12933,08/23/2024 07:22:48,18.916,,,,,
12934,08/23/2024 07:27:48,18.906,,,,,
12935,08/23/2024 07:32:48,18.906,,,,,
12936,08/23/2024 07:37:48,18.906,,,,,
12937,08/23/2024 07:42:48,18.916,,,,,
12938,08/23/2024 07:47:48,18.916,,,,,
12939,08/23/2024 07:52:48,18.927,,,,,
12940,08/23/2024 07:57:48,18.948,,,,,
12941,08/23/2024 08:02:48,18.970,,,,,
12942,08/23/2024 08:07:48,18.991,,,,,
12943,08/23/2024 08:12:48,19.013,,,,,
12944,08/23/2024 08:17:48,19.045,,,,,
12945,08/23/2024 08:22:48,19.077,,,,,
12946,08/23/2024 08:27:48,19.109,,,,,
12947,08/23/2024 08:32:48,19.131,,,,,
12948,08/23/2024 08:37:48,19.088,,,,,
12949,08/23/2024 08:42:48,19.066,,,,,
12950,08/23/2024 08:47:48,19.077,,,,,
12951,08/23/2024 08:52:48,19.109,,,,,
12952,08/23/2024 08:57:48,19.152,,,,,
12953,08/23/2024 09:02:48,19.195,,,,,
12954,08/23/2024 09:07:48,19.249,,,,,
12955,08/23/2024 09:12:48,19.302,,,,,
12956,08/23/2024 09:17:48,19.345,,,,,
12957,08/23/2024 09:22:48,19.420,,,,,
12958,08/23/2024 09:27:48,19.485,,,,,
12959,08/23/2024 09:32:48,19.538,,,,,
12960,08/23/2024 09:37:48,19.603,,,,,
12961,08/23/2024 09:42:48,19.689,,,,,
12962,08/23/2024 09:47:48,19.785,,,,,
12963,08/23/2024 09:52:48,19.849,,,,,
12964,08/23/2024 09:57:48,19.924,,,,,
12965,08/23/2024 10:02:48,20.021,,,,,
12966,08/23/2024 10:07:48,20.107,,,,,
12967,08/23/2024 10:12:48,20.225,,,,,
12968,08/23/2024 10:17:48,20.300,,,,,
12969,08/23/2024 10:22:48,20.396,,,,,
12970,08/23/2024 10:27:48,20.536,,,,,
12971,08/23/2024 10:32:48,20.471,,,,,
12972,08/23/2024 10:37:48,20.482,,,,,
12973,08/23/2024 10:42:48,21.126,,,,,
12974,08/23/2024 10:47:48,21.716,,,,,
12975,08/23/2024 10:52:48,22.134,,,,,
12976,08/23/2024 10:57:48,22.187,,,,,
12977,08/23/2024 11:02:48,22.123,,,,,
12978,08/23/2024 11:07:48,22.123,,,,,
12979,08/23/2024 11:12:48,22.155,,,,,
12980,08/23/2024 11:17:48,22.241,,,,,
12981,08/23/2024 11:22:48,22.241,,,,,
12982,08/23/2024 11:27:48,22.209,,,,,
12983,08/23/2024 11:32:48,22.187,,,,,
12984,08/23/2024 11:37:48,22.166,,,,,
12985,08/23/2024 11:42:48,22.134,,,,,
12986,08/23/2024 11:47:48,22.145,,,,,
12987,08/23/2024 11:52:48,22.155,,,,,
12988,08/23/2024 11:57:48,22.187,,,,,
12989,08/23/2024 12:02:48,22.209,,,,,
12990,08/23/2024 12:07:48,22.230,,,,,
12991,08/23/2024 12:12:48,22.252,,,,,
12992,08/23/2024 12:17:48,22.273,,,,,
12993,08/23/2024 12:22:48,22.295,,,,,
12994,08/23/2024 12:27:48,22.295,,,,,
12995,08/23/2024 12:32:48,22.316,,,,,
12996,08/23/2024 12:37:48,22.338,,,,,
12997,08/23/2024 12:42:48,22.338,,,,,
12998,08/23/2024 12:47:48,22.370,,,,,
12999,08/23/2024 12:52:48,22.381,,,,,
13000,08/23/2024 12:57:48,22.413,,,,,
13001,08/23/2024 13:02:48,22.402,,,,,
13002,08/23/2024 13:07:48,22.391,,,,,
13003,08/23/2024 13:12:48,22.381,,,,,
13004,08/23/2024 13:17:48,22.381,,,,,
13005,08/23/2024 13:22:48,22.348,,,,,
13006,08/23/2024 13:27:48,22.348,,,,,
13007,08/23/2024 13:32:48,22.370,,,,,
13008,08/23/2024 13:37:48,22.381,,,,,
13009,08/23/2024 13:42:48,22.402,,,,,
13010,08/23/2024 13:47:48,22.413,,,,,
13011,08/23/2024 13:52:48,22.445,,,,,
13012,08/23/2024 13:57:48,22.488,,,,,
13013,08/23/2024 14:02:48,22.520,,,,,
13014,08/23/2024 14:07:48,22.541,,,,,
13015,08/23/2024 14:12:48,22.584,,,,,
13016,08/23/2024 14:17:48,22.616,,,,,
13017,08/23/2024 14:22:48,22.638,,,,,
13018,08/23/2024 14:27:48,22.670,,,,,
13019,08/23/2024 14:32:48,22.692,,,,,
13020,08/23/2024 14:37:48,22.702,,,,,
13021,08/23/2024 14:42:48,22.702,,,,,
13022,08/23/2024 14:47:48,22.702,,,,,
13023,08/23/2024 14:52:48,22.724,,,,,
13024,08/23/2024 14:57:48,22.745,,,,,
13025,08/23/2024 15:02:48,22.788,,,,,
13026,08/23/2024 15:07:48,22.810,,,,,
13027,08/23/2024 15:12:48,22.842,,,,,
13028,08/23/2024 15:17:48,22.906,,,,,
13029,08/23/2024 15:22:48,22.970,,,,,
13030,08/23/2024 15:27:48,23.045,,,,,
13031,08/23/2024 15:32:48,23.131,,,,,
13032,08/23/2024 15:37:48,23.206,,,,,
13033,08/23/2024 15:42:48,23.281,,,,,
13034,08/23/2024 15:47:48,23.399,,,,,
13035,08/23/2024 15:52:48,23.507,,,,,
13036,08/23/2024 15:57:48,23.592,,,,,
13037,08/23/2024 16:02:48,23.743,,,,,
13038,08/23/2024 16:07:48,23.850,,,,,
13039,08/23/2024 16:12:48,23.979,,,,,
13040,08/23/2024 16:17:48,24.086,,,,,
13041,08/23/2024 16:22:48,24.193,,,,,
13042,08/23/2024 16:27:48,24.332,,,,,
13043,08/23/2024 16:32:48,24.450,,,,,
13044,08/23/2024 16:37:48,24.568,,,,,
13045,08/23/2024 16:42:48,24.697,,,,,
13046,08/23/2024 16:47:48,24.837,,,,,
13047,08/23/2024 16:52:48,24.912,,,,,
13048,08/23/2024 16:57:48,24.997,,,,,
13049,08/23/2024 17:02:48,25.062,,,,,
13050,08/23/2024 17:07:48,25.115,,,,,
13051,08/23/2024 17:12:48,25.148,,,,,
13052,08/23/2024 17:17:48,25.169,,,,,
13053,08/23/2024 17:22:48,25.169,,,,,
13054,08/23/2024 17:27:48,25.201,,,,,
13055,08/23/2024 17:32:48,25.201,,,,,
13056,08/23/2024 17:37:48,25.190,,,,,
13057,08/23/2024 17:42:48,25.169,,,,,
13058,08/23/2024 17:47:48,25.126,,,,,
13059,08/23/2024 17:52:48,25.062,,,,,
13060,08/23/2024 17:57:48,25.008,,,,,
13061,08/23/2024 18:02:48,24.944,,,,,
13062,08/23/2024 18:07:48,24.858,,,,,
13063,08/23/2024 18:12:48,24.783,,,,,
13064,08/23/2024 18:17:48,24.708,,,,,
13065,08/23/2024 18:22:48,24.633,,,,,
13066,08/23/2024 18:27:48,24.558,,,,,
13067,08/23/2024 18:32:48,24.483,,,,,
13068,08/23/2024 18:37:48,24.397,,,,,
13069,08/23/2024 18:42:48,24.343,,,,,
13070,08/23/2024 18:47:48,24.268,,,,,
13071,08/23/2024 18:52:48,24.204,,,,,
13072,08/23/2024 18:57:48,24.150,,,,,
13073,08/23/2024 19:02:48,24.086,,,,,
13074,08/23/2024 19:07:48,24.032,,,,,
13075,08/23/2024 19:12:48,23.979,,,,,
13076,08/23/2024 19:17:48,23.936,,,,,
13077,08/23/2024 19:22:48,23.893,,,,,
13078,08/23/2024 19:27:48,23.839,,,,,
13079,08/23/2024 19:32:48,23.796,,,,,
13080,08/23/2024 19:37:48,23.764,,,,,
13081,08/23/2024 19:42:48,23.732,,,,,
13082,08/23/2024 19:47:48,23.689,,,,,
13083,08/23/2024 19:52:48,23.646,,,,,
13084,08/23/2024 19:57:48,23.603,,,,,
13085,08/23/2024 20:02:48,23.571,,,,,
13086,08/23/2024 20:07:48,23.539,,,,,
13087,08/23/2024 20:12:48,23.496,,,,,
13088,08/23/2024 20:17:48,23.453,,,,,
13089,08/23/2024 20:22:48,23.399,,,,,
13090,08/23/2024 20:27:48,23.356,,,,,
13091,08/23/2024 20:32:48,23.303,,,,,
13092,08/23/2024 20:37:48,23.271,,,,,
13093,08/23/2024 20:42:48,23.217,,,,,
13094,08/23/2024 20:47:48,23.185,,,,,
13095,08/23/2024 20:52:48,23.153,,,,,
13096,08/23/2024 20:57:48,23.088,,,,,
13097,08/23/2024 21:02:48,23.045,,,,,
13098,08/23/2024 21:07:48,22.992,,,,,
13099,08/23/2024 21:12:48,22.938,,,,,
13100,08/23/2024 21:17:48,22.874,,,,,
13101,08/23/2024 21:22:48,22.820,,,,,
13102,08/23/2024 21:27:48,22.702,,,,,
13103,08/23/2024 21:32:48,22.595,,,,,
13104,08/23/2024 21:37:48,22.456,,,,,
13105,08/23/2024 21:42:48,22.305,,,,,
13106,08/23/2024 21:47:48,22.177,,,,,
13107,08/23/2024 21:52:48,22.091,,,,,
